study	label	key	reference	method	subsample_ref	mean_f1	n_samples	mean_support	rank	n_combos	norm_rank	is_best
GSE214244.1	OPC	family	whole cortex	scvi	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	family	whole cortex	scvi	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	family	whole cortex	seurat	50	0.339398819108964	3	0.04	1.0	24	0.0	True
GSE214244.1	OPC	family	whole cortex	seurat	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	family	whole cortex	seurat	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	whole cortex	scvi	50	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	whole cortex	scvi	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	whole cortex	scvi	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	whole cortex	seurat	50	0.339398819108964	3	0.04	1.0	24	0.0	True
GSE214244.1	OPC	subclass	whole cortex	seurat	100	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	OPC	subclass	whole cortex	seurat	500	0.0	3	0.04	13.0	24	0.5217391304347826	False
GSE214244.1	Oligodendrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.962857142857143	3	0.12333333333333334	6.0	24	0.21739130434782608	False
GSE214244.1	Oligodendrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.974320987654321	3	0.12333333333333334	4.0	24	0.13043478260869565	False
GSE214244.1	Oligodendrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9629629629629629	3	0.12333333333333334	5.0	24	0.17391304347826086	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.8340631271665755	3	0.12333333333333334	16.5	24	0.6739130434782609	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.8480204342273309	3	0.12333333333333334	14.0	24	0.5652173913043478	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.8198181129215611	3	0.12333333333333334	18.0	24	0.7391304347826086	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.1176470588235294	3	0.12333333333333334	24.0	24	1.0	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.6342735042735043	3	0.12333333333333334	20.0	24	0.8260869565217391	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.6322843822843822	3	0.12333333333333334	21.0	24	0.8695652173913043	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.8412698412698413	3	0.12333333333333334	15.0	24	0.6086956521739131	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.8066354195386453	3	0.12333333333333334	19.0	24	0.782608695652174	False
GSE214244.1	Oligodendrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.5	3	0.12333333333333334	22.0	24	0.9130434782608695	False
GSE214244.1	Oligodendrocyte	class	whole cortex	scvi	50	0.8340631271665755	3	0.12333333333333334	16.5	24	0.6739130434782609	False
GSE214244.1	Oligodendrocyte	class	whole cortex	scvi	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	class	whole cortex	scvi	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	class	whole cortex	seurat	50	0.38095238095238093	3	0.12333333333333334	23.0	24	0.9565217391304348	False
GSE214244.1	Oligodendrocyte	class	whole cortex	seurat	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	class	whole cortex	seurat	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.962857142857143	3	0.12333333333333334	6.0	24	0.21739130434782608	False
GSE214244.1	Oligodendrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.974320987654321	3	0.12333333333333334	4.0	24	0.13043478260869565	False
GSE214244.1	Oligodendrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9629629629629629	3	0.12333333333333334	5.0	24	0.17391304347826086	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.8340631271665755	3	0.12333333333333334	16.5	24	0.6739130434782609	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.8480204342273309	3	0.12333333333333334	14.0	24	0.5652173913043478	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.8198181129215611	3	0.12333333333333334	18.0	24	0.7391304347826086	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.1176470588235294	3	0.12333333333333334	24.0	24	1.0	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.6342735042735043	3	0.12333333333333334	20.0	24	0.8260869565217391	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.6322843822843822	3	0.12333333333333334	21.0	24	0.8695652173913043	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.8412698412698413	3	0.12333333333333334	15.0	24	0.6086956521739131	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.8066354195386453	3	0.12333333333333334	19.0	24	0.782608695652174	False
GSE214244.1	Oligodendrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.5	3	0.12333333333333334	22.0	24	0.9130434782608695	False
GSE214244.1	Oligodendrocyte	family	whole cortex	scvi	50	0.8340631271665755	3	0.12333333333333334	16.5	24	0.6739130434782609	False
GSE214244.1	Oligodendrocyte	family	whole cortex	scvi	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	whole cortex	scvi	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	whole cortex	seurat	50	0.38095238095238093	3	0.12333333333333334	23.0	24	0.9565217391304348	False
GSE214244.1	Oligodendrocyte	family	whole cortex	seurat	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	family	whole cortex	seurat	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.962857142857143	3	0.12333333333333334	6.0	24	0.21739130434782608	False
GSE214244.1	Oligodendrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.974320987654321	3	0.12333333333333334	4.0	24	0.13043478260869565	False
GSE214244.1	Oligodendrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	1.0	3	0.12333333333333334	2.0	24	0.043478260869565216	True
GSE214244.1	Oligodendrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9629629629629629	3	0.12333333333333334	5.0	24	0.17391304347826086	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.8340631271665755	3	0.12333333333333334	16.5	24	0.6739130434782609	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.8480204342273309	3	0.12333333333333334	14.0	24	0.5652173913043478	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.8198181129215611	3	0.12333333333333334	18.0	24	0.7391304347826086	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.1176470588235294	3	0.12333333333333334	24.0	24	1.0	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.6342735042735043	3	0.12333333333333334	20.0	24	0.8260869565217391	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.6322843822843822	3	0.12333333333333334	21.0	24	0.8695652173913043	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.8412698412698413	3	0.12333333333333334	15.0	24	0.6086956521739131	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.8066354195386453	3	0.12333333333333334	19.0	24	0.782608695652174	False
GSE214244.1	Oligodendrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.5	3	0.12333333333333334	22.0	24	0.9130434782608695	False
GSE214244.1	Oligodendrocyte	subclass	whole cortex	scvi	50	0.8340631271665755	3	0.12333333333333334	16.5	24	0.6739130434782609	False
GSE214244.1	Oligodendrocyte	subclass	whole cortex	scvi	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	whole cortex	scvi	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	whole cortex	seurat	50	0.38095238095238093	3	0.12333333333333334	23.0	24	0.9565217391304348	False
GSE214244.1	Oligodendrocyte	subclass	whole cortex	seurat	100	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Oligodendrocyte	subclass	whole cortex	seurat	500	0.8610472541507024	3	0.12333333333333334	10.0	24	0.391304347826087	False
GSE214244.1	Pericyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Pericyte	subclass	whole cortex	scvi	50	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	whole cortex	scvi	100	0.5	3	0.02	10.5	24	0.41304347826086957	False
GSE214244.1	Pericyte	subclass	whole cortex	scvi	500	0.5	3	0.02	10.5	24	0.41304347826086957	False
GSE214244.1	Pericyte	subclass	whole cortex	seurat	50	0.9333333333333332	3	0.02	1.0	24	0.0	True
GSE214244.1	Pericyte	subclass	whole cortex	seurat	100	0.6	3	0.02	5.5	24	0.1956521739130435	False
GSE214244.1	Pericyte	subclass	whole cortex	seurat	500	0.0	3	0.02	18.0	24	0.7391304347826086	False
GSE214244.1	Vascular	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9523809523809524	3	0.03333333333333333	14.5	24	0.5869565217391305	False
GSE214244.1	Vascular	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.5833333333333334	3	0.03333333333333333	22.0	24	0.9130434782608695	False
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.9523809523809524	3	0.03333333333333333	14.5	24	0.5869565217391305	False
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.5	3	0.03333333333333333	23.0	24	0.9565217391304348	False
GSE214244.1	Vascular	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.38888888888888884	3	0.03333333333333333	24.0	24	1.0	False
GSE214244.1	Vascular	class	whole cortex	scvi	50	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	whole cortex	scvi	100	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	class	whole cortex	scvi	500	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	class	whole cortex	seurat	50	0.8888888888888888	3	0.03333333333333333	16.0	24	0.6521739130434783	False
GSE214244.1	Vascular	class	whole cortex	seurat	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	class	whole cortex	seurat	500	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9523809523809524	3	0.03333333333333333	14.5	24	0.5869565217391305	False
GSE214244.1	Vascular	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.5833333333333334	3	0.03333333333333333	22.0	24	0.9130434782608695	False
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.9523809523809524	3	0.03333333333333333	14.5	24	0.5869565217391305	False
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.5	3	0.03333333333333333	23.0	24	0.9565217391304348	False
GSE214244.1	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.38888888888888884	3	0.03333333333333333	24.0	24	1.0	False
GSE214244.1	Vascular	family	whole cortex	scvi	50	1.0	3	0.03333333333333333	7.0	24	0.2608695652173913	True
GSE214244.1	Vascular	family	whole cortex	scvi	100	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	family	whole cortex	scvi	500	0.6666666666666666	3	0.03333333333333333	19.0	24	0.782608695652174	False
GSE214244.1	Vascular	family	whole cortex	seurat	50	0.8888888888888888	3	0.03333333333333333	16.0	24	0.6521739130434783	False
