method	cutoff	reference	key	weighted_f1_mean	weighted_f1_std	weighted_f1_count	weighted_precision_mean	weighted_precision_std	weighted_recall_mean	weighted_recall_std
seurat	0.5	whole cortex	subclass	0.7265137377067046	0.18867586013814605	243	0.9560462964191384	0.05061040601890167	0.6670252559701728	0.20462401124081134
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.7925845211933185	0.17467858354625004	243	0.9666905736281658	0.029059539358674506	0.7422195443984432	0.19450873956995662
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	family	0.8747862276569293	0.08742533457836717	243	0.988205053977295	0.02459743818053218	0.8020676335296356	0.13561191125235686
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	global	0.8725454873367319	0.09866296992458673	243	0.9719475519279731	0.02373859608603573	0.8110065460765319	0.1366470808755183
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7841038305165461	0.1799442792793369	243	0.9746897459848153	0.03201859710025487	0.7333660445540758	0.1990890386925938
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8275756953962566	0.17030135944683858	243	0.9695888538198899	0.033780840227335206	0.7693067159400176	0.18255944652802467
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.9004786176624556	0.08792968185398962	243	0.9905410778401538	0.01936204134105754	0.8399410923275155	0.12086201098646658
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.9024552937764828	0.08132796572688328	243	0.9852812995318105	0.015391602153158806	0.8447929066561133	0.11682342486073273
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8146464182164808	0.17110090114194373	243	0.978047540527845	0.029487915353425407	0.7617790628741681	0.18343284686947547
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7156354760481335	0.19682485671534988	243	0.9621722380463666	0.03904653060933523	0.6214491029654775	0.19652589335459705
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8007558560665452	0.21160267557671578	243	0.9896422453683744	0.02745192157312605	0.7276905883966405	0.2219155690111168
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.8042538907453813	0.20365060449682804	243	0.9908605183440453	0.010596547133823752	0.7296647966201226	0.2182005534107941
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.5977005338820119	0.19452085304636266	243	0.928448763662853	0.05409254194083293	0.5597774866841946	0.19664199213410669
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.5907569436798583	0.2197440902806606	243	0.9549576606942831	0.05904437379342363	0.4770193530021753	0.2155029661845071
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.6766393501141875	0.22648421467937377	243	0.986549762827068	0.045759882529815464	0.5661743058018106	0.2371798572694786
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.6782061346183056	0.22210999762281008	243	0.9776217579265476	0.031437483791924514	0.5695189433351334	0.23314915952242596
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5034298187141738	0.21174684761741713	243	0.9343451301586313	0.06143780515989209	0.4342202830440524	0.20968553114552185
seurat	0.75	whole cortex	class	0.6050184851698347	0.188620732002459	243	0.9556549100944035	0.06050573129101512	0.4940808686923951	0.1721930072380554
seurat	0.75	whole cortex	family	0.681348527073253	0.21506700321952682	243	0.9889385980508092	0.021636729494954366	0.5759583035778464	0.20450548354303716
seurat	0.75	whole cortex	global	0.6832219461267502	0.21214529639484775	243	0.9910764989332306	0.016641712789035108	0.576347892606041	0.20396147729798886
seurat	0.75	whole cortex	subclass	0.5530502400312298	0.19243108219677543	243	0.9657318968462204	0.05446050144122722	0.4843097913857548	0.1783394775951177
